user_id,age,gender,device_model,operating_system,youtube_mins_daily,social_media_mins_daily,gaming_mins_daily,productivity_mins_daily,streaming_mins_daily,total_app_usage_mins,screen_on_hours,battery_drain_mah,data_usage_mb,num_apps_installed,peak_usage_hour,night_usage_pct,app_switches_per_hour,avg_session_duration_mins,num_sessions_daily,user_profile,age_group
849,22,Male,Google Pixel 8,Android,8.9,351.7,49.2,0.0,45.4,455.2,8.49,1606,2118,43,12,0.3,6.7,15.4,29,social_butterfly,18-25
850,17,Female,Samsung Galaxy A54,Android,204.6,17.4,35.9,43.2,42.6,343.6,6.3,1159,3371,41,20,0.17,6.3,26.1,13,content_consumer,<18
851,16,Female,Samsung Galaxy A54,Android,74.6,356.4,46.2,46.2,47.4,570.8,10.66,1908,2928,64,12,0.168,9.9,12.9,44,social_butterfly,<18
852,15,Male,Xiaomi Redmi Note 12,Android,22.6,9.6,36.6,21.2,17.7,107.7,2.33,519,845,78,11,0.101,12.4,23.5,4,mixed_user,<18
853,25,Male,iPhone 14,iOS,91.3,65.0,34.8,55.0,19.8,266.0,5.61,1123,1803,56,22,0.116,5.0,22.0,12,content_consumer,18-25
854,30,Female,Realme 11 Pro,Android,339.3,83.4,19.8,2.3,156.5,601.3,10.95,1799,6762,72,9,0.266,10.9,38.3,15,content_consumer,26-35
855,39,Female,Realme 11 Pro,Android,28.1,28.1,13.8,293.2,12.3,375.6,7.31,1285,862,42,14,0.093,5.8,25.0,15,productivity_focused,36-45
856,51,Female,Xiaomi Redmi Note 12,Android,15.0,36.3,0.7,131.1,7.7,190.8,3.99,902,543,53,9,0.055,7.8,24.5,7,productivity_focused,45+
857,30,Female,Realme 11 Pro,Android,22.5,304.3,28.4,14.5,56.1,425.7,8.06,1397,2146,60,12,0.296,10.6,5.5,77,social_butterfly,26-35
858,58,Female,iPhone SE,iOS,24.6,25.2,0.0,130.1,59.2,239.2,4.83,858,1523,31,16,0.146,8.4,27.2,8,productivity_focused,45+
859,51,Male,Samsung Galaxy S23,Android,147.6,82.4,26.7,13.6,32.9,303.2,6.38,1230,2739,56,23,0.294,8.9,12.3,24,content_consumer,45+
860,22,Male,Samsung Galaxy S22,Android,15.4,50.7,8.4,210.2,25.9,310.6,5.86,1033,898,54,10,0.059,6.3,19.9,15,productivity_focused,18-25
861,20,Female,Samsung Galaxy S23,Android,23.9,51.8,115.3,27.3,86.6,305.0,5.99,1169,2091,96,22,0.374,5.8,69.8,4,gamer,18-25
862,30,Male,Realme 11 Pro,Android,54.8,125.2,70.2,111.7,13.9,375.8,6.8,1226,1636,75,8,0.117,13.7,31.2,12,mixed_user,26-35
863,58,Female,Google Pixel 8,Android,138.1,34.5,24.4,47.6,55.0,299.5,6.15,1112,2845,75,16,0.191,11.9,18.6,16,content_consumer,45+
864,58,Male,Samsung Galaxy S22,Android,21.4,36.5,13.0,237.8,45.6,354.4,6.65,1315,1386,42,10,0.074,8.0,33.2,10,productivity_focused,45+
865,29,Female,iPhone 14,iOS,14.8,43.7,197.7,21.3,23.4,300.9,6.03,973,1250,81,20,0.441,3.8,69.6,4,gamer,26-35
866,24,Male,Samsung Galaxy A54,Android,55.8,148.0,105.5,19.4,41.5,370.2,7.22,1158,2011,75,13,0.297,12.6,28.3,13,mixed_user,18-25
867,57,Female,iPhone SE,iOS,6.6,21.6,11.2,93.1,17.5,150.1,3.81,638,644,47,11,0.109,9.8,30.4,4,productivity_focused,45+
868,33,Female,Motorola Edge 40,Android,122.1,61.1,371.8,0.0,106.9,661.8,11.99,2096,4154,59,21,0.337,3.9,49.4,13,gamer,26-35
869,57,Female,iPhone SE,iOS,0.0,27.5,99.4,14.4,37.6,178.9,4.11,775,1037,77,22,0.417,3.2,44.9,3,gamer,45+
870,51,Female,iPhone 13,iOS,63.8,19.5,62.3,48.9,52.1,246.5,5.38,934,1951,48,14,0.148,9.7,21.3,11,mixed_user,45+
871,15,Female,Google Pixel 8,Android,44.8,373.3,33.5,51.5,48.7,551.8,10.16,1737,2586,56,13,0.223,11.9,9.5,57,social_butterfly,<18
872,22,Male,Xiaomi Redmi Note 12,Android,25.7,308.1,45.6,35.9,35.1,450.4,8.18,1538,2011,57,18,0.154,8.5,9.5,47,social_butterfly,18-25
873,45,Female,Samsung Galaxy A54,Android,222.6,58.0,28.1,5.3,104.7,418.7,7.51,1458,4559,49,8,0.252,11.2,26.1,16,content_consumer,36-45
874,19,Male,Samsung Galaxy A54,Android,206.4,64.5,146.9,89.4,32.2,539.3,10.27,1719,3547,54,15,0.177,13.3,38.5,14,mixed_user,18-25
875,26,Female,iPhone 15,iOS,51.0,230.2,47.7,26.9,26.5,382.3,6.97,1271,1995,47,12,0.191,10.9,15.0,25,social_butterfly,26-35
876,63,Female,OnePlus 11,Android,34.5,103.8,31.4,36.7,59.3,265.9,5.63,1000,1759,44,21,0.136,10.4,5.7,46,social_butterfly,45+
877,42,Female,iPhone SE,iOS,43.2,39.7,7.0,184.5,8.2,282.6,5.6,983,1048,55,14,0.082,8.8,18.6,15,productivity_focused,36-45
878,44,Male,Samsung Galaxy A54,Android,99.0,108.7,70.4,28.2,79.3,385.6,7.58,1197,2929,70,8,0.155,13.7,36.6,10,mixed_user,36-45
879,24,Female,Samsung Galaxy A54,Android,100.5,180.4,38.1,40.2,19.2,378.4,7.72,1383,2267,63,13,0.138,5.6,9.1,41,social_butterfly,18-25
880,48,Female,Samsung Galaxy S23,Android,57.5,125.2,13.2,29.9,68.3,294.1,5.65,1217,2315,62,20,0.278,9.0,19.0,15,social_butterfly,45+
881,36,Male,Xiaomi 13,Android,108.0,268.2,0.0,26.5,25.3,428.0,7.77,1387,2608,49,13,0.27,10.6,6.4,66,social_butterfly,36-45
882,56,Female,Motorola Edge 40,Android,64.2,15.0,4.7,21.4,78.6,183.9,4.1,765,2159,65,17,0.165,11.2,33.9,5,content_consumer,45+
883,13,Male,OnePlus 11,Android,33.4,302.5,11.6,56.7,58.8,463.0,8.25,1485,2310,63,21,0.219,8.7,10.7,43,social_butterfly,<18
884,54,Male,Samsung Galaxy A54,Android,126.9,24.0,10.9,15.1,79.3,256.2,5.7,978,2867,43,9,0.149,7.4,27.5,9,content_consumer,45+
885,18,Male,Motorola Edge 40,Android,99.1,279.1,39.0,34.8,33.5,485.5,9.47,1421,2735,65,12,0.272,5.2,10.6,45,social_butterfly,<18
886,53,Female,Google Pixel 8,Android,124.3,60.0,36.5,8.5,77.2,306.5,5.89,1197,3098,52,9,0.209,5.8,20.0,15,content_consumer,45+
887,15,Female,Samsung Galaxy S22,Android,55.4,364.8,18.9,31.2,75.5,545.7,10.17,1710,3051,72,21,0.144,10.0,18.3,29,social_butterfly,<18
888,28,Male,OnePlus 11,Android,196.2,82.6,26.5,4.8,42.6,352.8,6.45,1349,3444,62,13,0.132,8.7,19.9,17,content_consumer,26-35
889,34,Female,iPhone 15,iOS,150.7,160.3,60.8,37.1,63.2,472.1,8.94,1380,3498,42,16,0.249,8.2,39.2,12,mixed_user,26-35
890,14,Male,Realme 11 Pro,Android,31.8,219.4,53.0,36.3,65.9,406.4,7.95,1402,2208,56,20,0.191,10.7,6.6,61,social_butterfly,<18
891,52,Male,Motorola Edge 40,Android,31.9,188.5,28.4,47.1,53.7,349.6,6.79,1190,1930,46,19,0.25,5.2,7.3,48,social_butterfly,45+
892,16,Female,iPhone SE,iOS,64.0,96.2,187.7,30.1,61.5,439.4,8.58,1516,2422,50,21,0.318,2.7,89.3,4,gamer,<18
893,40,Male,iPhone 15,iOS,41.6,196.7,17.7,34.3,37.6,327.9,6.54,1144,1891,77,13,0.224,7.5,6.9,47,social_butterfly,36-45
894,17,Female,iPhone 14,iOS,219.8,103.3,51.8,35.6,98.1,508.6,9.62,1569,4695,50,23,0.29,8.1,18.6,27,content_consumer,<18
895,15,Female,iPhone 13,iOS,202.4,83.0,29.8,20.5,62.7,398.4,7.61,1364,3747,75,23,0.256,9.6,24.0,16,content_consumer,<18
896,64,Female,iPhone 14,iOS,65.3,13.7,113.4,22.4,20.5,235.3,4.98,983,1463,59,20,0.326,5.9,57.1,4,gamer,45+
897,55,Male,iPhone 14,iOS,147.1,45.3,19.3,5.2,90.7,307.7,6.59,1016,3433,48,15,0.127,11.8,14.7,20,content_consumer,45+
898,49,Male,Samsung Galaxy S22,Android,125.4,11.4,49.6,13.9,82.6,282.9,5.47,955,2936,71,15,0.211,10.7,29.1,9,content_consumer,45+
899,38,Female,iPhone SE,iOS,48.7,178.6,3.5,73.8,10.5,315.0,6.61,1193,1410,48,19,0.107,5.9,10.7,29,social_butterfly,36-45
900,54,Female,Xiaomi Redmi Note 12,Android,54.4,97.0,49.9,70.5,39.0,310.9,6.45,1160,1753,65,20,0.274,9.6,22.0,14,mixed_user,45+
901,50,Male,Samsung Galaxy S23,Android,3.6,14.8,124.1,18.5,61.1,222.2,4.56,798,1447,63,20,0.286,2.3,79.4,2,gamer,45+
902,19,Female,iPhone 14,iOS,258.4,116.7,25.9,7.6,69.5,478.1,9.17,1576,4643,57,11,0.19,6.4,26.3,18,content_consumer,18-25
903,64,Male,iPhone SE,iOS,23.8,169.8,0.2,59.4,78.1,331.3,6.38,1034,2154,79,19,0.299,8.1,16.8,19,social_butterfly,45+
904,29,Female,iPhone 15,iOS,47.6,12.1,17.1,40.5,58.1,175.4,4.3,719,1694,52,17,0.176,8.6,25.7,6,mixed_user,26-35
905,26,Female,Google Pixel 8,Android,102.9,51.5,54.4,113.0,69.9,391.7,8.02,1237,2774,73,9,0.259,13.9,17.8,22,mixed_user,26-35
906,54,Male,Google Pixel 8,Android,12.6,183.9,29.9,52.7,13.7,292.8,5.77,1042,1107,78,12,0.227,9.4,18.7,15,social_butterfly,45+
907,61,Male,Samsung Galaxy S22,Android,69.9,65.7,20.9,11.2,67.2,234.9,4.7,1046,2246,75,15,0.281,5.2,18.8,12,content_consumer,45+
908,48,Female,Xiaomi Redmi Note 12,Android,53.5,32.1,171.5,2.3,10.5,269.9,5.54,969,1437,53,23,0.283,3.9,75.0,3,gamer,45+
909,22,Male,iPhone 14,iOS,244.6,69.3,48.6,20.2,94.8,477.5,8.81,1501,4834,51,13,0.259,11.6,21.3,22,content_consumer,18-25
910,28,Male,OnePlus 11,Android,47.6,79.3,38.2,47.4,99.5,312.1,6.12,1051,2517,44,17,0.176,8.9,23.7,13,mixed_user,26-35
911,54,Female,Google Pixel 8,Android,59.6,49.0,39.4,0.0,48.2,196.1,4.61,982,1720,69,13,0.135,11.7,27.5,7,content_consumer,45+
912,64,Male,Samsung Galaxy S23,Android,24.6,14.4,2.6,227.2,24.9,293.7,5.72,1054,1025,47,15,0.079,9.3,31.9,9,productivity_focused,45+
913,43,Female,Google Pixel 8,Android,0.0,199.1,43.0,32.6,74.2,348.8,7.15,1349,1894,78,20,0.152,7.2,6.1,57,social_butterfly,36-45
914,38,Female,OnePlus 11,Android,46.5,46.6,256.9,13.1,75.0,438.1,8.65,1341,2530,64,21,0.372,4.6,46.3,9,gamer,36-45
915,63,Male,iPhone 13,iOS,112.0,49.1,6.8,30.9,88.7,287.6,5.46,943,3016,79,10,0.263,6.2,10.5,27,content_consumer,45+
916,61,Male,Samsung Galaxy A54,Android,30.3,84.4,0.0,108.3,38.7,261.6,4.9,1007,1448,53,20,0.1,10.1,10.9,23,mixed_user,45+
917,21,Male,OnePlus 11,Android,277.9,81.9,73.6,37.4,88.8,559.6,10.19,1709,5217,43,22,0.243,7.5,16.4,34,content_consumer,18-25
918,45,Female,Samsung Galaxy S22,Android,100.2,55.5,0.4,53.1,60.8,270.0,5.26,1111,2483,63,13,0.285,8.8,26.6,10,content_consumer,36-45
919,56,Female,iPhone 14,iOS,37.2,31.6,8.9,239.5,0.0,317.1,6.18,1188,805,57,15,0.095,11.9,11.6,27,productivity_focused,45+
920,53,Female,Xiaomi 13,Android,28.9,37.1,179.9,11.6,55.5,313.0,6.12,1211,1817,62,22,0.413,4.0,84.2,3,gamer,45+
921,36,Female,Samsung Galaxy S22,Android,66.1,58.0,41.2,49.8,87.3,302.3,5.7,1022,2524,49,21,0.201,8.7,24.0,12,mixed_user,36-45
922,18,Female,Samsung Galaxy S23,Android,27.7,289.3,35.2,78.2,52.3,482.7,8.93,1420,2174,62,20,0.225,6.6,11.2,43,social_butterfly,<18
923,37,Female,Motorola Edge 40,Android,0.0,216.1,1.5,33.0,42.3,293.0,5.72,1106,1475,64,20,0.214,8.0,18.5,15,social_butterfly,36-45
924,53,Male,iPhone SE,iOS,29.7,36.2,248.1,8.1,36.6,358.7,7.08,1333,1585,85,22,0.254,5.2,81.6,4,gamer,45+
925,40,Female,Realme 11 Pro,Android,10.2,0.0,0.5,161.4,24.1,196.3,4.71,826,694,33,10,0.112,5.2,32.9,5,productivity_focused,36-45
926,63,Female,Samsung Galaxy A54,Android,42.4,38.3,30.8,92.7,62.6,266.8,5.66,1102,1796,53,13,0.236,13.7,24.9,10,mixed_user,45+
927,28,Male,iPhone 14,iOS,93.6,69.2,35.0,72.6,44.9,315.3,6.0,1203,2208,56,18,0.268,13.5,15.3,20,mixed_user,26-35
928,34,Male,Google Pixel 8,Android,41.2,14.7,0.0,173.9,3.3,233.1,4.9,1074,815,59,9,0.124,8.4,32.2,7,productivity_focused,26-35
929,56,Female,OnePlus 11,Android,40.6,132.5,0.0,23.6,81.7,278.3,5.98,1038,2292,77,19,0.175,8.5,10.7,26,social_butterfly,45+
930,56,Male,iPhone 15,iOS,9.8,37.9,9.6,180.0,37.8,275.1,5.63,915,968,40,10,0.093,10.8,23.1,11,productivity_focused,45+
931,25,Female,Xiaomi 13,Android,209.3,44.9,5.5,26.7,169.2,455.6,8.73,1563,5357,71,12,0.295,8.1,20.6,22,content_consumer,18-25
932,30,Female,iPhone 13,iOS,24.2,50.7,2.1,236.0,28.0,341.1,7.08,1091,1051,44,11,0.059,7.9,38.9,8,productivity_focused,26-35
933,15,Male,Xiaomi Redmi Note 12,Android,58.4,208.1,83.7,26.6,72.3,449.2,8.87,1351,2731,49,19,0.203,7.0,9.3,48,social_butterfly,<18
934,30,Female,Xiaomi 13,Android,85.9,115.7,37.6,27.2,111.6,377.9,7.68,1165,3291,47,20,0.267,9.8,37.2,10,content_consumer,26-35
935,21,Female,Xiaomi Redmi Note 12,Android,84.4,102.4,68.9,31.3,18.3,305.3,6.38,972,1813,67,21,0.29,8.8,13.9,22,social_butterfly,18-25
936,55,Female,OnePlus 11,Android,117.8,28.1,26.6,45.6,126.7,344.8,6.28,1285,3618,49,9,0.248,9.8,34.2,10,content_consumer,45+
937,29,Male,iPhone SE,iOS,33.1,36.4,4.6,221.3,0.0,295.4,5.69,1153,683,56,10,0.089,8.9,12.1,24,productivity_focused,26-35
938,56,Male,Samsung Galaxy S22,Android,22.1,142.4,29.8,14.7,45.7,254.8,5.18,1009,1608,59,12,0.151,6.9,9.3,27,social_butterfly,45+
939,38,Male,iPhone SE,iOS,41.2,7.9,7.6,180.6,32.9,270.2,5.66,961,1191,42,10,0.086,8.1,20.7,13,productivity_focused,36-45
940,34,Male,Google Pixel 8,Android,47.1,40.6,22.7,180.9,16.5,307.8,5.68,1167,1144,32,16,0.095,10.1,31.8,9,productivity_focused,26-35
941,56,Female,OnePlus 11,Android,23.1,104.9,12.1,14.0,36.1,190.2,4.05,830,1324,73,12,0.149,5.2,10.5,18,social_butterfly,45+
942,37,Female,Xiaomi Redmi Note 12,Android,110.6,69.0,269.9,19.5,53.0,522.0,9.83,1798,2999,61,21,0.267,2.7,42.1,12,gamer,36-45
943,17,Female,iPhone 13,iOS,126.2,136.5,123.7,82.4,65.7,534.5,9.65,1745,3388,45,23,0.218,9.2,29.5,18,mixed_user,<18
944,26,Male,Google Pixel 8,Android,93.6,256.7,34.1,38.3,36.7,459.4,9.01,1411,2673,46,21,0.262,6.7,18.2,25,social_butterfly,26-35
945,51,Male,Samsung Galaxy S22,Android,62.8,20.8,49.8,26.9,60.1,220.4,4.99,761,1980,78,9,0.218,8.7,34.6,6,content_consumer,45+
946,23,Female,Motorola Edge 40,Android,72.1,290.4,57.3,23.0,23.9,466.6,9.25,1452,2315,66,21,0.119,8.3,5.3,87,social_butterfly,18-25
947,20,Female,iPhone 14,iOS,51.0,78.0,15.5,114.7,17.4,276.5,5.94,933,1391,56,15,0.098,9.1,25.3,10,productivity_focused,18-25
948,59,Female,Realme 11 Pro,Android,60.2,30.5,128.2,23.2,54.2,296.3,5.96,1071,2029,81,23,0.379,2.1,89.4,3,gamer,45+
949,56,Female,iPhone 13,iOS,47.5,51.1,196.1,15.6,69.2,379.4,7.18,1219,2232,78,23,0.259,3.5,74.4,5,gamer,45+
950,28,Male,Realme 11 Pro,Android,85.8,80.2,79.4,96.3,90.1,431.8,8.36,1566,2942,42,11,0.151,10.0,26.0,16,mixed_user,26-35
951,52,Female,Samsung Galaxy A54,Android,31.5,24.2,51.4,100.3,36.3,243.7,5.31,915,1198,53,10,0.108,11.5,20.8,11,mixed_user,45+
952,31,Male,iPhone SE,iOS,53.5,34.1,206.9,0.0,60.2,354.6,6.63,1323,2215,73,20,0.295,3.3,49.8,7,gamer,26-35
953,28,Female,Google Pixel 8,Android,76.6,7.1,245.9,21.0,78.6,429.0,8.37,1527,2771,81,22,0.431,4.9,44.1,9,gamer,26-35
954,50,Female,Samsung Galaxy S22,Android,42.5,78.1,24.3,59.3,19.3,223.6,4.59,923,1257,56,20,0.266,9.1,18.7,11,social_butterfly,45+
955,22,Male,Xiaomi 13,Android,3.5,140.1,89.5,117.9,70.3,421.3,7.91,1481,1930,58,13,0.101,14.8,29.3,14,mixed_user,18-25
956,27,Male,Google Pixel 8,Android,57.8,29.3,144.9,9.6,34.3,275.9,5.82,1049,1655,63,22,0.309,5.2,64.0,4,gamer,26-35
957,29,Female,Samsung Galaxy S22,Android,38.6,37.4,24.4,105.3,23.0,228.6,4.43,979,1128,52,16,0.064,5.9,35.9,6,productivity_focused,26-35
958,56,Male,iPhone 13,iOS,63.7,15.5,138.2,11.8,59.9,289.0,5.88,949,2128,51,21,0.364,4.4,73.7,3,gamer,45+
959,63,Male,OnePlus 11,Android,27.0,48.3,0.0,188.7,18.9,282.9,5.62,1153,1041,57,11,0.111,6.3,27.8,10,productivity_focused,45+
960,51,Male,Samsung Galaxy A54,Android,23.1,111.1,24.2,41.7,8.8,208.9,4.36,963,957,62,12,0.267,5.5,10.1,20,social_butterfly,45+
961,28,Male,iPhone 14,iOS,72.6,115.5,14.3,40.1,68.2,310.7,6.42,1056,2379,51,20,0.243,11.4,23.8,13,mixed_user,26-35
962,19,Female,Samsung Galaxy S22,Android,0.0,124.0,68.6,18.1,58.0,268.7,5.86,1116,1457,71,20,0.212,7.6,12.2,22,social_butterfly,18-25
963,38,Male,Samsung Galaxy S22,Android,56.5,174.2,51.3,60.9,40.8,383.9,7.41,1203,1998,42,21,0.209,9.4,6.8,56,social_butterfly,36-45
964,26,Female,Xiaomi Redmi Note 12,Android,60.7,1.1,13.7,145.2,38.0,258.6,5.54,925,1563,41,14,0.085,6.2,17.4,14,productivity_focused,26-35
965,58,Female,Samsung Galaxy S22,Android,167.7,55.8,15.8,0.0,60.6,299.9,6.2,1112,3238,75,8,0.199,8.2,24.1,12,content_consumer,45+
966,49,Male,Samsung Galaxy A54,Android,96.6,65.3,70.2,13.4,65.6,311.1,6.6,1275,2633,68,17,0.128,9.5,16.1,19,mixed_user,45+
967,16,Female,iPhone 13,iOS,84.5,221.9,26.3,0.0,63.7,396.3,7.33,1430,2765,59,13,0.129,10.0,10.0,39,social_butterfly,<18
968,14,Female,Samsung Galaxy S22,Android,110.0,37.6,436.5,14.6,54.8,653.5,12.03,1853,3299,99,23,0.294,5.1,70.3,9,gamer,<18
969,15,Female,Motorola Edge 40,Android,115.3,170.7,0.0,40.7,66.1,392.8,7.19,1235,3001,57,18,0.206,11.8,10.6,37,social_butterfly,<18
970,26,Male,Motorola Edge 40,Android,53.4,48.3,33.8,24.3,153.4,313.2,6.0,1104,3307,45,17,0.107,8.1,38.0,8,content_consumer,26-35
971,30,Male,Xiaomi Redmi Note 12,Android,0.0,34.9,288.6,25.5,0.0,349.0,6.39,1230,887,57,22,0.281,3.6,33.9,10,gamer,26-35
972,63,Male,iPhone 14,iOS,8.1,117.7,19.3,76.2,21.4,242.7,4.97,900,1030,49,21,0.165,8.7,7.0,34,social_butterfly,45+
973,14,Female,Samsung Galaxy S23,Android,31.8,288.6,50.2,34.2,20.0,424.8,8.45,1288,1772,48,18,0.171,5.6,7.1,59,social_butterfly,<18
974,48,Male,iPhone SE,iOS,145.2,0.0,50.0,12.8,187.6,395.5,8.03,1366,4799,46,23,0.276,8.7,24.4,16,content_consumer,45+
975,46,Male,Motorola Edge 40,Android,95.8,38.5,48.7,27.9,119.8,330.6,6.49,1235,3342,73,19,0.24,6.3,31.9,10,content_consumer,45+
976,43,Male,Xiaomi 13,Android,72.5,32.7,117.2,96.6,52.9,371.9,7.63,1238,2171,54,16,0.199,13.5,26.9,13,mixed_user,36-45
977,25,Male,iPhone SE,iOS,47.3,81.4,38.4,26.5,98.6,292.2,5.9,1037,2454,50,9,0.247,12.8,38.8,7,mixed_user,18-25
978,54,Female,iPhone SE,iOS,5.8,27.8,4.0,262.9,40.7,341.3,7.09,1227,969,38,9,0.128,8.2,33.6,10,productivity_focused,45+
979,22,Female,Realme 11 Pro,Android,239.3,95.8,54.6,13.1,108.0,510.7,9.63,1738,4982,61,13,0.23,11.0,24.9,20,content_consumer,18-25
980,45,Female,Samsung Galaxy A54,Android,80.5,37.5,234.3,19.6,67.0,439.1,8.14,1518,2680,61,20,0.391,5.9,64.8,6,gamer,36-45
981,37,Male,OnePlus 11,Android,16.5,61.5,1.4,250.8,49.4,379.5,7.78,1209,1340,58,10,0.053,9.9,38.6,9,productivity_focused,36-45
982,49,Male,Samsung Galaxy A54,Android,0.0,56.5,1.2,186.3,0.0,244.0,4.7,893,393,48,11,0.052,7.4,13.1,18,productivity_focused,45+
983,56,Male,iPhone 13,iOS,73.1,28.9,31.6,45.0,61.5,240.2,4.58,934,2168,74,11,0.116,14.9,29.5,8,mixed_user,45+
984,32,Female,OnePlus 11,Android,181.9,73.4,18.2,26.9,167.5,467.8,9.11,1630,5047,69,12,0.123,8.4,38.8,12,content_consumer,26-35
985,57,Female,iPhone 14,iOS,46.8,11.2,190.1,22.9,27.7,298.7,5.77,1246,1595,75,20,0.426,4.6,57.9,5,gamer,45+
986,48,Male,OnePlus 11,Android,165.2,33.0,41.0,29.5,106.3,375.0,7.29,1401,3861,64,21,0.187,5.7,14.1,26,content_consumer,45+
987,62,Female,Samsung Galaxy S22,Android,23.7,26.0,5.4,169.5,58.5,283.1,5.7,1111,1453,57,9,0.068,7.3,19.1,14,productivity_focused,45+
988,40,Female,Samsung Galaxy S22,Android,65.2,247.1,39.3,36.3,0.0,388.0,7.96,1291,1726,56,20,0.215,9.4,5.2,75,social_butterfly,36-45
989,57,Female,Motorola Edge 40,Android,36.2,0.5,3.3,134.4,43.4,217.8,4.84,911,1331,50,9,0.094,6.8,27.4,7,productivity_focused,45+
990,37,Male,Samsung Galaxy S22,Android,35.4,107.4,51.4,17.9,31.6,243.7,5.19,926,1491,45,19,0.145,11.4,5.4,45,social_butterfly,36-45
991,46,Male,Google Pixel 8,Android,9.1,147.3,8.1,36.2,94.0,294.7,5.99,1209,2167,51,21,0.241,11.8,11.1,26,social_butterfly,45+
992,57,Male,Samsung Galaxy S23,Android,29.4,175.9,21.4,43.0,26.2,295.9,5.67,992,1440,75,19,0.186,9.6,8.5,34,social_butterfly,45+
993,52,Male,iPhone 14,iOS,120.5,58.6,24.7,0.0,63.7,267.6,5.5,1165,2715,42,20,0.102,8.3,20.6,12,content_consumer,45+
994,28,Female,iPhone 13,iOS,29.3,156.1,23.8,30.2,42.0,281.3,5.89,1159,1711,71,21,0.118,6.3,15.4,18,social_butterfly,26-35
995,41,Male,iPhone 14,iOS,0.0,88.5,79.0,121.1,31.4,320.0,6.32,1276,1022,70,12,0.256,9.1,20.0,15,mixed_user,36-45
996,23,Female,iPhone 15,iOS,51.4,67.1,134.1,77.2,59.6,389.4,7.62,1363,2203,73,8,0.215,12.1,28.4,13,mixed_user,18-25
997,23,Male,iPhone SE,iOS,12.0,2.5,10.8,198.1,39.2,262.5,5.3,1138,993,44,11,0.077,9.6,21.0,12,productivity_focused,18-25
998,62,Male,Realme 11 Pro,Android,5.7,39.3,4.8,185.5,49.5,284.8,5.82,1051,1225,53,11,0.053,11.2,29.3,9,productivity_focused,45+
999,17,Male,iPhone 15,iOS,72.7,278.8,49.6,42.4,42.4,486.0,9.41,1511,2655,60,19,0.174,5.5,19.4,25,social_butterfly,<18
1000,19,Male,Xiaomi 13,Android,72.6,259.2,19.9,13.7,38.5,403.9,7.49,1229,2432,54,19,0.186,8.8,8.0,50,social_butterfly,18-25
